bar_mark,host_type,host_code,group_name,bar_type,diameter_mm,spacing_mm,shape_code,shape_description,quantity,single_length_m,total_length_m,total_weight_kg,anchorage_status,lap_status,hook_status,note
ND-SP-L3-12-B-459,support_wale_node,ND-SP-L3-12-B,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L3-12-B-460,support_wale_node,ND-SP-L3-12-B,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L3-13-A-461,support_wale_node,ND-SP-L3-13-A,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L3-13-A-462,support_wale_node,ND-SP-L3-13-A,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L3-13-B-463,support_wale_node,ND-SP-L3-13-B,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L3-13-B-464,support_wale_node,ND-SP-L3-13-B,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L3-14-A-465,support_wale_node,ND-SP-L3-14-A,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L3-14-A-466,support_wale_node,ND-SP-L3-14-A,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L3-14-B-467,support_wale_node,ND-SP-L3-14-B,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L3-14-B-468,support_wale_node,ND-SP-L3-14-B,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L3-15-A-469,support_wale_node,ND-SP-L3-15-A,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L3-15-A-470,support_wale_node,ND-SP-L3-15-A,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L3-15-B-471,support_wale_node,ND-SP-L3-15-B,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L3-15-B-472,support_wale_node,ND-SP-L3-15-B,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L3-16-A-473,support_wale_node,ND-SP-L3-16-A,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L3-16-A-474,support_wale_node,ND-SP-L3-16-A,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L3-16-B-475,support_wale_node,ND-SP-L3-16-B,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L3-16-B-476,support_wale_node,ND-SP-L3-16-B,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L3-17-A-477,support_wale_node,ND-SP-L3-17-A,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L3-17-A-478,support_wale_node,ND-SP-L3-17-A,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L3-17-B-479,support_wale_node,ND-SP-L3-17-B,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L3-17-B-480,support_wale_node,ND-SP-L3-17-B,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L3-18-A-481,support_wale_node,ND-SP-L3-18-A,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L3-18-A-482,support_wale_node,ND-SP-L3-18-A,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L3-18-B-483,support_wale_node,ND-SP-L3-18-B,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L3-18-B-484,support_wale_node,ND-SP-L3-18-B,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L3-19-A-485,support_wale_node,ND-SP-L3-19-A,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L3-19-A-486,support_wale_node,ND-SP-L3-19-A,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L3-19-B-487,support_wale_node,ND-SP-L3-19-B,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L3-19-B-488,support_wale_node,ND-SP-L3-19-B,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L3-20-A-489,support_wale_node,ND-SP-L3-20-A,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L3-20-A-490,support_wale_node,ND-SP-L3-20-A,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L3-20-B-491,support_wale_node,ND-SP-L3-20-B,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L3-20-B-492,support_wale_node,ND-SP-L3-20-B,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L3-21-A-493,support_wale_node,ND-SP-L3-21-A,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L3-21-A-494,support_wale_node,ND-SP-L3-21-A,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L3-21-B-495,support_wale_node,ND-SP-L3-21-B,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L3-21-B-496,support_wale_node,ND-SP-L3-21-B,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L3-22-A-497,support_wale_node,ND-SP-L3-22-A,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L3-22-A-498,support_wale_node,ND-SP-L3-22-A,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L3-22-B-499,support_wale_node,ND-SP-L3-22-B,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L3-22-B-500,support_wale_node,ND-SP-L3-22-B,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L4-1-A-501,support_wale_node,ND-SP-L4-1-A,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L4-1-A-502,support_wale_node,ND-SP-L4-1-A,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L4-1-B-503,support_wale_node,ND-SP-L4-1-B,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L4-1-B-504,support_wale_node,ND-SP-L4-1-B,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L4-2-A-505,support_wale_node,ND-SP-L4-2-A,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L4-2-A-506,support_wale_node,ND-SP-L4-2-A,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L4-2-B-507,support_wale_node,ND-SP-L4-2-B,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L4-2-B-508,support_wale_node,ND-SP-L4-2-B,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L4-3-A-509,support_wale_node,ND-SP-L4-3-A,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L4-3-A-510,support_wale_node,ND-SP-L4-3-A,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L4-3-B-511,support_wale_node,ND-SP-L4-3-B,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L4-3-B-512,support_wale_node,ND-SP-L4-3-B,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L4-4-A-513,support_wale_node,ND-SP-L4-4-A,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L4-4-A-514,support_wale_node,ND-SP-L4-4-A,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L4-4-B-515,support_wale_node,ND-SP-L4-4-B,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L4-4-B-516,support_wale_node,ND-SP-L4-4-B,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L4-5-A-517,support_wale_node,ND-SP-L4-5-A,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L4-5-A-518,support_wale_node,ND-SP-L4-5-A,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L4-5-B-519,support_wale_node,ND-SP-L4-5-B,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L4-5-B-520,support_wale_node,ND-SP-L4-5-B,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L4-6-A-521,support_wale_node,ND-SP-L4-6-A,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L4-6-A-522,support_wale_node,ND-SP-L4-6-A,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L4-6-B-523,support_wale_node,ND-SP-L4-6-B,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L4-6-B-524,support_wale_node,ND-SP-L4-6-B,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L4-7-A-525,support_wale_node,ND-SP-L4-7-A,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L4-7-A-526,support_wale_node,ND-SP-L4-7-A,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L4-7-B-527,support_wale_node,ND-SP-L4-7-B,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L4-7-B-528,support_wale_node,ND-SP-L4-7-B,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L4-8-A-529,support_wale_node,ND-SP-L4-8-A,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L4-8-A-530,support_wale_node,ND-SP-L4-8-A,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L4-8-B-531,support_wale_node,ND-SP-L4-8-B,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L4-8-B-532,support_wale_node,ND-SP-L4-8-B,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L4-9-A-533,support_wale_node,ND-SP-L4-9-A,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L4-9-A-534,support_wale_node,ND-SP-L4-9-A,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L4-9-B-535,support_wale_node,ND-SP-L4-9-B,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L4-9-B-536,support_wale_node,ND-SP-L4-9-B,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L4-10-A-537,support_wale_node,ND-SP-L4-10-A,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L4-10-A-538,support_wale_node,ND-SP-L4-10-A,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L4-10-B-539,support_wale_node,ND-SP-L4-10-B,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L4-10-B-540,support_wale_node,ND-SP-L4-10-B,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L4-11-A-541,support_wale_node,ND-SP-L4-11-A,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L4-11-A-542,support_wale_node,ND-SP-L4-11-A,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L4-11-B-543,support_wale_node,ND-SP-L4-11-B,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L4-11-B-544,support_wale_node,ND-SP-L4-11-B,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L4-12-A-545,support_wale_node,ND-SP-L4-12-A,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L4-12-A-546,support_wale_node,ND-SP-L4-12-A,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L4-12-B-547,support_wale_node,ND-SP-L4-12-B,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L4-12-B-548,support_wale_node,ND-SP-L4-12-B,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L4-13-A-549,support_wale_node,ND-SP-L4-13-A,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L4-13-A-550,support_wale_node,ND-SP-L4-13-A,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L4-13-B-551,support_wale_node,ND-SP-L4-13-B,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L4-13-B-552,support_wale_node,ND-SP-L4-13-B,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L4-14-A-553,support_wale_node,ND-SP-L4-14-A,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L4-14-A-554,support_wale_node,ND-SP-L4-14-A,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L4-14-B-555,support_wale_node,ND-SP-L4-14-B,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L4-14-B-556,support_wale_node,ND-SP-L4-14-B,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L4-15-A-557,support_wale_node,ND-SP-L4-15-A,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L4-15-A-558,support_wale_node,ND-SP-L4-15-A,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L4-15-B-559,support_wale_node,ND-SP-L4-15-B,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L4-15-B-560,support_wale_node,ND-SP-L4-15-B,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L4-16-A-561,support_wale_node,ND-SP-L4-16-A,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L4-16-A-562,support_wale_node,ND-SP-L4-16-A,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L4-16-B-563,support_wale_node,ND-SP-L4-16-B,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L4-16-B-564,support_wale_node,ND-SP-L4-16-B,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L4-17-A-565,support_wale_node,ND-SP-L4-17-A,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L4-17-A-566,support_wale_node,ND-SP-L4-17-A,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L4-17-B-567,support_wale_node,ND-SP-L4-17-B,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L4-17-B-568,support_wale_node,ND-SP-L4-17-B,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L4-18-A-569,support_wale_node,ND-SP-L4-18-A,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L4-18-A-570,support_wale_node,ND-SP-L4-18-A,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L4-18-B-571,support_wale_node,ND-SP-L4-18-B,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L4-18-B-572,support_wale_node,ND-SP-L4-18-B,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L4-19-A-573,support_wale_node,ND-SP-L4-19-A,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L4-19-A-574,support_wale_node,ND-SP-L4-19-A,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L4-19-B-575,support_wale_node,ND-SP-L4-19-B,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L4-19-B-576,support_wale_node,ND-SP-L4-19-B,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L4-20-A-577,support_wale_node,ND-SP-L4-20-A,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L4-20-A-578,support_wale_node,ND-SP-L4-20-A,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
ND-SP-L4-20-B-579,support_wale_node,ND-SP-L4-20-B,节点附加竖向筋,additional,20.0,,99,additional_detail_bar_manual_review,4,3.45,13.8,34.03,manual_review,manual_review,manual_review,support-to-wale node vertical bars
ND-SP-L4-20-B-580,support_wale_node,ND-SP-L4-20-B,节点加密箍筋,stirrup,12.0,100.0,21,closed_stirrup_with_135deg_hooks,31,5.5,170.5,151.37,manual_review,manual_review,manual_review,dense stirrups in node core
